stem,detector,bin_name,severity,n_gt,recall
SY_Google_525,yolov8s,heavy,0.5011763572692871,3,1.0
SY_Google_532,yolov8s,heavy,0.5734303593635559,13,0.23076923076923078
TJ_Baidu_034,yolov8s,heavy,0.5942946672439575,15,0.5333333333333333
TJ_Baidu_037,yolov8s,heavy,0.5090409517288208,21,0.2857142857142857
TJ_Baidu_074,yolov8s,heavy,0.6843631267547607,7,1.0
TJ_Baidu_077,yolov8s,heavy,0.7671759128570557,8,0.125
TJ_Baidu_1012,yolov8s,heavy,0.4550373554229736,6,0.8333333333333334
TJ_Baidu_1032,yolov8s,light,0.2649176716804504,10,0.1
TJ_Baidu_108,yolov8s,heavy,0.7195883989334106,1,1.0
TJ_Baidu_1116,yolov8s,moderate,0.4058355689048767,10,0.9
TJ_Baidu_1152,yolov8s,moderate,0.3970320224761963,7,0.7142857142857143
TJ_Baidu_1200,yolov8s,moderate,0.3455522656440735,35,0.11428571428571428
TJ_Baidu_128,yolov8s,moderate,0.4166607856750488,79,0.26582278481012656
TJ_Baidu_13,yolov8s,heavy,0.5082862973213196,11,0.7272727272727273
TJ_Baidu_132,yolov8s,moderate,0.371171236038208,10,0.2
TJ_Baidu_150,yolov8s,heavy,0.7445294857025146,2,1.0
TJ_Baidu_175,yolov8s,clear,0.1673150658607483,7,0.2857142857142857
TJ_Baidu_19,yolov8s,heavy,0.577155590057373,6,0.16666666666666666
TJ_Baidu_202,yolov8s,heavy,0.4852258563041687,4,0.5
TJ_Baidu_225,yolov8s,clear,0.1889441609382629,1,0.0
TJ_Baidu_227,yolov8s,heavy,0.5057851076126099,7,0.7142857142857143
TJ_Baidu_232,yolov8s,heavy,0.5413976311683655,34,0.3235294117647059
TJ_Baidu_254,yolov8s,heavy,0.446825623512268,6,0.8333333333333334
TJ_Baidu_297,yolov8s,heavy,0.6534422636032104,5,0.2
TJ_Baidu_302,yolov8s,heavy,0.6414389610290527,17,0.6470588235294118
TJ_Baidu_315,yolov8s,heavy,0.5212720632553101,1,1.0
TJ_Baidu_320,yolov8s,heavy,0.5255035161972046,11,0.6363636363636364
TJ_Baidu_362,yolov8s,heavy,0.5157548189163208,4,0.0
TJ_Baidu_368,yolov8s,heavy,0.6032192707061768,14,0.9285714285714286
TJ_Baidu_372,yolov8s,heavy,0.612823486328125,21,0.2857142857142857
TJ_Baidu_387,yolov8s,heavy,0.7505977153778076,7,0.7142857142857143
TJ_Baidu_398,yolov8s,heavy,0.7069030404090881,5,0.0
TJ_Baidu_408,yolov8s,heavy,0.4349712133407593,5,0.0
TJ_Baidu_419,yolov8s,heavy,0.545960545539856,53,0.6037735849056604
TJ_Baidu_464,yolov8s,heavy,0.6593179106712341,6,0.5
TJ_Baidu_487,yolov8s,heavy,0.5291999578475952,10,0.3
TJ_Baidu_488,yolov8s,heavy,0.5090187788009644,2,1.0
TJ_Baidu_505,yolov8s,heavy,0.7026404142379761,3,0.3333333333333333
TJ_Baidu_519,yolov8s,heavy,0.598893940448761,21,0.047619047619047616
TJ_Baidu_522,yolov8s,heavy,0.4595008492469787,11,0.5454545454545454
TJ_Baidu_523,yolov8s,moderate,0.4062526226043701,5,0.4
TJ_Baidu_524,yolov8s,moderate,0.3657334446907043,14,0.2857142857142857
TJ_Baidu_525,yolov8s,light,0.2763628363609314,2,1.0
TJ_Baidu_526,yolov8s,light,0.3231167197227478,6,0.5
TJ_Baidu_534,yolov8s,heavy,0.679149866104126,7,1.0
TJ_Baidu_547,yolov8s,heavy,0.6021535396575928,7,0.0
TJ_Baidu_559,yolov8s,light,0.3114594221115112,2,1.0
TJ_Baidu_567,yolov8s,heavy,0.5392718315124512,7,0.8571428571428571
TJ_Baidu_583,yolov8s,heavy,0.5057817101478577,10,0.5
TJ_Baidu_711,yolov8s,heavy,0.5487567186355591,3,1.0
TJ_Baidu_811,yolov8s,light,0.2571576237678528,5,0.2
TJ_Baidu_813,yolov8s,moderate,0.3412868976593017,21,0.47619047619047616
TJ_Baidu_843,yolov8s,light,0.3355169296264648,8,0.625
TJ_Baidu_900,yolov8s,clear,0.1484423875808715,11,0.5454545454545454
TJ_Baidu_944,yolov8s,heavy,0.431398868560791,17,0.8235294117647058
TJ_Bing_005,yolov8s,heavy,0.6958743929862976,2,0.0
TJ_Bing_066,yolov8s,heavy,0.7610689401626587,4,0.25
TJ_Bing_166,yolov8s,heavy,0.4578897356986999,3,0.3333333333333333
TJ_Bing_326,yolov8s,heavy,0.5657531023025513,14,0.21428571428571427
TJ_Bing_338,yolov8s,heavy,0.5217800736427307,6,0.5
TJ_Bing_339,yolov8s,heavy,0.5687979459762573,6,1.0
TJ_Bing_343,yolov8s,heavy,0.5391145944595337,11,0.7272727272727273
TJ_Bing_349,yolov8s,heavy,0.5692731142044067,2,0.5
TJ_Bing_495,yolov8s,heavy,0.6575323343276978,1,1.0
TJ_Bing_563,yolov8s,clear,0.1831667423248291,6,0.6666666666666666
TJ_Bing_659,yolov8s,heavy,0.4578373432159424,18,0.2777777777777778
TJ_Bing_697,yolov8s,heavy,0.5721875429153442,41,0.36585365853658536
TJ_Google_034,yolov8s,heavy,0.5646564960479736,14,0.5714285714285714
TJ_Google_272,yolov8s,light,0.31275075674057,11,0.6363636363636364
TJ_Google_321,yolov8s,heavy,0.512871503829956,46,0.7391304347826086
TJ_Google_333,yolov8s,heavy,0.5815243721008301,15,0.2
TJ_Google_336,yolov8s,heavy,0.7352423667907715,12,0.4166666666666667
TJ_Google_390,yolov8s,clear,0.1954651474952697,12,0.0
TJ_Google_395,yolov8s,heavy,0.457833468914032,14,0.6428571428571429
TJ_Google_411,yolov8s,heavy,0.5973226428031921,9,0.5555555555555556
TJ_Google_505,yolov8s,light,0.2651842832565307,10,0.9
TJ_Google_511,yolov8s,heavy,0.5398386716842651,14,0.7857142857142857
TJ_Google_649,yolov8s,heavy,0.4664934277534485,5,1.0
TJ_Google_688,yolov8s,heavy,0.6782316565513611,2,1.0
TJ_Google_707,yolov8s,light,0.2982385158538818,7,0.2857142857142857
TJ_Google_708,yolov8s,heavy,0.4477308988571167,9,0.8888888888888888
TKO_Bing_479,yolov8s,heavy,0.7050941586494446,13,0.15384615384615385
TKO_Bing_519,yolov8s,heavy,0.5645707845687866,9,0.5555555555555556
TKO_Bing_657,yolov8s,clear,0.0988606214523315,2,0.0
TKO_Google_183,yolov8s,heavy,0.4489048719406128,6,0.6666666666666666
TKO_Google_474,yolov8s,heavy,0.6557329893112183,1,0.0
TKO_Google_600,yolov8s,heavy,0.5332543849945068,3,0.0
TKO_Google_628,yolov8s,heavy,0.7225289940834045,23,0.6086956521739131
TKO_Google_693,yolov8s,heavy,0.5908538103103638,2,0.5
TKO_Google_734,yolov8s,heavy,0.6632803678512573,11,0.7272727272727273
TKO_Google_805,yolov8s,heavy,0.7142663598060608,14,0.14285714285714285
TKO_Google_824,yolov8s,moderate,0.363097608089447,14,1.0
TS_Baidu_006,yolov8s,heavy,0.6548014879226685,6,0.5
TS_Baidu_025,yolov8s,heavy,0.6017176508903503,1,0.0
TS_Baidu_026,yolov8s,heavy,0.6363911628723145,11,0.8181818181818182
TS_Baidu_039,yolov8s,heavy,0.6570301651954651,3,0.0
TS_Baidu_046,yolov8s,heavy,0.4825732111930847,4,0.5
TS_Baidu_1111,yolov8s,heavy,0.4913108348846435,11,0.5454545454545454
TS_Baidu_1134,yolov8s,heavy,0.5387194156646729,23,0.6086956521739131
TS_Baidu_114,yolov8s,heavy,0.6509665846824646,2,0.5
TS_Baidu_1258,yolov8s,moderate,0.3893707990646362,14,0.5714285714285714
TS_Baidu_160,yolov8s,heavy,0.4971596598625183,7,0.8571428571428571
TS_Baidu_188,yolov8s,moderate,0.422778844833374,7,0.7142857142857143
TS_Baidu_195,yolov8s,clear,0.2473435401916504,2,1.0
TS_Baidu_226,yolov8s,heavy,0.434586763381958,9,0.6666666666666666
TS_Baidu_351,yolov8s,heavy,0.6503455638885498,8,0.375
TS_Baidu_355,yolov8s,heavy,0.5881869792938232,15,0.7333333333333333
TS_Baidu_374,yolov8s,heavy,0.5976330041885376,6,0.0
TS_Baidu_422,yolov8s,heavy,0.6690000295639038,10,0.7
TS_Baidu_440,yolov8s,heavy,0.6088572144508362,1,1.0
TS_Baidu_463,yolov8s,heavy,0.5690275430679321,4,1.0
TS_Baidu_480,yolov8s,heavy,0.4825751185417175,6,0.3333333333333333
TS_Baidu_486,yolov8s,heavy,0.5834335088729858,13,0.6923076923076923
TS_Baidu_504,yolov8s,heavy,0.7477620840072632,13,0.6923076923076923
TS_Baidu_506,yolov8s,heavy,0.5097917318344116,15,0.9333333333333333
TS_Baidu_514,yolov8s,heavy,0.656141996383667,13,0.0
TS_Baidu_550,yolov8s,heavy,0.5237452387809753,7,0.5714285714285714
TS_Baidu_625,yolov8s,heavy,0.5599086284637451,16,0.0
TS_Baidu_669,yolov8s,heavy,0.573881983757019,7,0.42857142857142855
TS_Baidu_816,yolov8s,moderate,0.4261720180511474,2,0.0
TS_Baidu_848,yolov8s,heavy,0.5583181977272034,6,0.6666666666666666
TS_Baidu_906,yolov8s,heavy,0.4864864349365234,12,0.5833333333333334
TS_Bing_022,yolov8s,heavy,0.514350414276123,21,0.5238095238095238
TS_Bing_262,yolov8s,light,0.2912670969963074,12,0.25
TS_Bing_300,yolov8s,heavy,0.7561780214309692,2,0.0
TS_Bing_304,yolov8s,heavy,0.5699271559715271,14,0.35714285714285715
TS_Bing_318,yolov8s,heavy,0.5405569076538086,11,0.7272727272727273
TS_Bing_355,yolov8s,heavy,0.4591298103332519,8,0.75
TS_Bing_541,yolov8s,heavy,0.4977084398269653,4,0.25
TS_Bing_57,yolov8s,light,0.2507380247116089,3,0.6666666666666666
TS_Bing_62,yolov8s,heavy,0.5688270330429077,3,0.3333333333333333
TS_Bing_622,yolov8s,heavy,0.6363279223442078,6,0.6666666666666666
TS_Bing_632,yolov8s,moderate,0.3726025819778442,2,0.5
TS_Bing_643,yolov8s,clear,0.1914904713630676,3,0.3333333333333333
TS_Bing_686,yolov8s,light,0.2690184116363525,13,0.23076923076923078
TS_Bing_697,yolov8s,heavy,0.5903615951538086,33,0.06060606060606061
TS_Bing_702,yolov8s,heavy,0.6091275811195374,15,0.0
TS_Google_013,yolov8s,heavy,0.6792557239532471,2,0.0
TS_Google_039,yolov8s,heavy,0.7076680660247803,5,0.0
TS_Google_153,yolov8s,heavy,0.590234637260437,3,0.0
TS_Google_191,yolov8s,heavy,0.5180222392082214,10,0.1
TS_Google_198,yolov8s,heavy,0.4378135800361633,14,0.2857142857142857
TS_Google_400,yolov8s,heavy,0.5774013996124268,11,0.36363636363636365
TS_Google_409,yolov8s,heavy,0.5810251832008362,10,0.0
TS_Google_429,yolov8s,moderate,0.4194880723953247,4,0.5
TS_Google_463,yolov8s,heavy,0.6263217926025391,13,0.38461538461538464
TS_Google_519,yolov8s,heavy,0.4461936354637146,9,0.4444444444444444
TS_Google_527,yolov8s,heavy,0.4467882513999939,2,0.0
TS_Google_529,yolov8s,clear,0.233315885066986,3,1.0
TS_Google_549,yolov8s,heavy,0.4480443596839905,5,1.0
TS_Google_579,yolov8s,light,0.2947988510131836,2,0.0
TS_Google_623,yolov8s,light,0.3254526257514953,4,0.25
WST_Bing_521,yolov8s,light,0.328352689743042,2,0.5
WST_Google_074,yolov8s,light,0.3114984035491943,6,0.6666666666666666
WST_Google_167,yolov8s,moderate,0.4290007948875427,19,0.7368421052631579
WST_Google_197,yolov8s,heavy,0.4307662844657898,6,0.8333333333333334
WST_Google_203,yolov8s,moderate,0.3851573467254638,25,0.72
WST_Google_276,yolov8s,heavy,0.4535140991210937,1,1.0
WST_Google_354,yolov8s,heavy,0.4756448864936828,7,0.8571428571428571
WST_Google_405,yolov8s,moderate,0.3569710850715637,9,0.0
WST_Google_452,yolov8s,heavy,0.6202696561813354,4,0.5
WST_Google_455,yolov8s,heavy,0.5357316732406616,3,0.6666666666666666
WST_Google_504,yolov8s,heavy,0.5463477373123169,4,0.5
WST_Google_54,yolov8s,heavy,0.7886531949043274,1,0.0
WST_Google_547,yolov8s,heavy,0.8657594919204712,1,0.0
WST_Google_599,yolov8s,heavy,0.5659534931182861,7,0.5714285714285714
WST_Google_710,yolov8s,moderate,0.3523367047309875,1,1.0
WST_Google_741,yolov8s,heavy,0.5796918869018555,2,0.0
WST_Google_759,yolov8s,moderate,0.3666912913322449,2,1.0
WST_Google_836,yolov8s,heavy,0.5144438147544861,52,0.5
XA_Baidu_014,yolov8s,heavy,0.5673844814300537,36,0.0
XA_Baidu_021,yolov8s,heavy,0.5560593605041504,53,0.1320754716981132
XA_Baidu_034,yolov8s,moderate,0.4000291228294372,13,0.46153846153846156
XA_Baidu_037,yolov8s,moderate,0.3894343972206116,8,0.0
XA_Baidu_038,yolov8s,heavy,0.7588235139846802,17,0.11764705882352941
XA_Baidu_043,yolov8s,heavy,0.6449820399284363,5,0.6
XA_Baidu_05,yolov8s,heavy,0.6350123882293701,4,0.25
XA_Baidu_069,yolov8s,heavy,0.7192838788032532,15,0.4666666666666667
XA_Baidu_127,yolov8s,heavy,0.466048002243042,17,0.47058823529411764
XA_Baidu_152,yolov8s,light,0.3146009445190429,5,0.4
XA_Baidu_180,yolov8s,heavy,0.4826719760894775,6,0.8333333333333334
XA_Baidu_208,yolov8s,moderate,0.3489874601364136,10,0.3
XA_Baidu_209,yolov8s,heavy,0.6036248803138733,5,0.8
XA_Baidu_251,yolov8s,heavy,0.5382907390594482,24,0.125
XA_Baidu_270,yolov8s,moderate,0.4105370044708252,3,0.3333333333333333
XA_Baidu_342,yolov8s,moderate,0.4167393445968628,15,0.26666666666666666
XA_Baidu_359,yolov8s,heavy,0.5248622894287109,15,0.7333333333333333
XA_Bing_070,yolov8s,heavy,0.5418822765350342,14,0.7142857142857143
XA_Bing_087,yolov8s,heavy,0.4999486804008484,11,0.9090909090909091
XA_Bing_090,yolov8s,moderate,0.3546870350837707,3,1.0
XA_Bing_104,yolov8s,clear,0.159939706325531,7,0.7142857142857143
XA_Bing_120,yolov8s,moderate,0.3659055829048157,4,0.5
XA_Bing_170,yolov8s,heavy,0.5028921365737915,11,0.0
XA_Bing_178,yolov8s,heavy,0.533294677734375,10,0.6
XA_Bing_194,yolov8s,light,0.2678165435791015,25,0.4
XA_Bing_204,yolov8s,moderate,0.3961789011955261,14,0.5
XA_Bing_257,yolov8s,heavy,0.5747203826904297,6,0.3333333333333333
XA_Bing_260,yolov8s,heavy,0.7773822546005249,7,0.5714285714285714
XA_Bing_264,yolov8s,heavy,0.6638991832733154,2,1.0
XA_Bing_282,yolov8s,light,0.3248336911201477,10,0.8
XA_Bing_288,yolov8s,heavy,0.5849161148071289,4,0.25
XA_Bing_298,yolov8s,heavy,0.5823888778686523,1,1.0
XA_Bing_304,yolov8s,clear,0.2172742486000061,6,0.8333333333333334
XA_Bing_321,yolov8s,moderate,0.3866575360298157,4,0.0
XA_Bing_387,yolov8s,moderate,0.3916454315185547,2,1.0
XA_Bing_394,yolov8s,heavy,0.4607352614402771,5,0.8
XA_Bing_471,yolov8s,clear,0.2357518672943115,20,0.45
XA_Bing_733,yolov8s,light,0.2931099534034729,15,0.4666666666666667
XA_Bing_734,yolov8s,moderate,0.372853934764862,2,0.5
XA_Bing_767,yolov8s,moderate,0.3624879121780395,9,1.0
XA_Bing_800,yolov8s,heavy,0.4810497164726257,3,1.0
XA_Google_033,yolov8s,heavy,0.4932332038879394,17,0.47058823529411764
XA_Google_040,yolov8s,heavy,0.4341769814491272,6,0.8333333333333334
XA_Google_082,yolov8s,moderate,0.421168565750122,2,0.5
XA_Google_121,yolov8s,heavy,0.5145503282546997,12,0.4166666666666667
XA_Google_125,yolov8s,heavy,0.6780874729156494,9,0.4444444444444444
XA_Google_147,yolov8s,heavy,0.7402454614639282,6,0.0
XA_Google_163,yolov8s,moderate,0.3678647875785827,6,0.5
XA_Google_173,yolov8s,clear,0.2125698924064636,2,1.0
XA_Google_378,yolov8s,moderate,0.4248005747795105,12,0.8333333333333334
XA_Google_381,yolov8s,clear,0.1986188888549804,53,0.7169811320754716
XA_Google_391,yolov8s,heavy,0.4691476821899414,5,0.4
XA_Google_431,yolov8s,moderate,0.3636585474014282,1,1.0
XA_Google_475,yolov8s,heavy,0.5926738977432251,2,1.0
XA_Google_481,yolov8s,heavy,0.6293268203735352,4,1.0
XA_Google_586,yolov8s,light,0.3336578607559204,2,0.5
XA_Google_619,yolov8s,moderate,0.4055558443069458,11,0.45454545454545453
XA_Google_625,yolov8s,moderate,0.3916070461273193,6,0.6666666666666666
XG_Baidu_017,yolov8s,heavy,0.496092140674591,33,0.48484848484848486
XG_Baidu_018,yolov8s,moderate,0.3631498217582702,2,1.0
XG_Baidu_050,yolov8s,heavy,0.6250874996185303,1,1.0
XG_Baidu_053,yolov8s,heavy,0.7221083641052246,2,0.5
XG_Baidu_1116,yolov8s,heavy,0.7829394936561584,46,0.10869565217391304
XG_Baidu_1228,yolov8s,heavy,0.5889769196510315,1,1.0
XG_Baidu_175,yolov8s,moderate,0.354277491569519,10,0.4
XG_Baidu_248,yolov8s,heavy,0.8072623014450073,10,0.4
XG_Baidu_328,yolov8s,heavy,0.4401383996009826,4,0.75
XG_Baidu_409,yolov8s,heavy,0.6108158230781555,1,1.0
XG_Baidu_511,yolov8s,heavy,0.8241083025932312,6,0.0
XG_Baidu_548,yolov8s,heavy,0.7605493068695068,17,0.0
XG_Baidu_575,yolov8s,heavy,0.5990026593208313,4,0.5
XG_Baidu_627,yolov8s,moderate,0.408799946308136,2,1.0
XG_Baidu_634,yolov8s,heavy,0.6406402587890625,2,1.0
XG_Baidu_829,yolov8s,heavy,0.4871423244476318,4,0.5
XG_Baidu_981,yolov8s,heavy,0.5125488638877869,5,0.4
XG_Bing_106,yolov8s,light,0.3107674121856689,5,0.4
XG_Bing_135,yolov8s,heavy,0.5008247494697571,11,0.5454545454545454
XG_Bing_140,yolov8s,heavy,0.6398116946220398,9,0.6666666666666666
XG_Bing_176,yolov8s,heavy,0.616023600101471,5,0.8
XG_Bing_198,yolov8s,heavy,0.5231152772903442,16,0.4375
XG_Bing_346,yolov8s,heavy,0.6805957555770874,1,1.0
XG_Bing_412,yolov8s,heavy,0.7125543355941772,4,0.5
XG_Bing_419,yolov8s,heavy,0.5246353149414062,6,0.5
XG_Bing_497,yolov8s,moderate,0.376946210861206,5,0.6
XG_Bing_529,yolov8s,heavy,0.4811099767684936,22,0.2727272727272727
XG_Bing_582,yolov8s,heavy,0.535275399684906,9,0.8888888888888888
XG_Bing_679,yolov8s,heavy,0.6835987567901611,12,0.16666666666666666
XG_Google_308,yolov8s,heavy,0.6890023946762085,27,0.48148148148148145
XG_Google_528,yolov8s,heavy,0.4439744353294372,20,0.45
XG_Google_591,yolov8s,heavy,0.4837969541549682,22,0.4090909090909091
XG_Google_633,yolov8s,heavy,0.4353960752487182,17,0.4117647058823529
XG_Google_646,yolov8s,heavy,0.5147563219070435,2,0.5
XG_Google_648,yolov8s,heavy,0.506632387638092,21,0.9047619047619048
XG_Google_687,yolov8s,heavy,0.4540255069732666,1,1.0
XG_Google_688,yolov8s,heavy,0.5412851572036743,1,1.0
XR_Baidu_001,yolov8s,heavy,0.6078259348869324,3,0.6666666666666666
XR_Baidu_002,yolov8s,heavy,0.6050223112106323,5,0.4
XR_Baidu_006,yolov8s,heavy,0.5934800505638123,12,0.5833333333333334
XR_Baidu_007,yolov8s,heavy,0.5534217357635498,18,0.3888888888888889
XR_Baidu_012,yolov8s,heavy,0.5485498905181885,5,0.8
XR_Baidu_014,yolov8s,heavy,0.5679510831832886,9,0.1111111111111111
XR_Baidu_015,yolov8s,heavy,0.4602311253547668,13,0.5384615384615384
XR_Baidu_016,yolov8s,heavy,0.7489193677902222,4,0.25
XR_Baidu_017,yolov8s,heavy,0.7748794555664062,1,0.0
XR_Baidu_019,yolov8s,heavy,0.5704926252365112,6,0.16666666666666666
XR_Baidu_020,yolov8s,heavy,0.8422296047210693,8,0.0
XR_Baidu_023,yolov8s,heavy,0.501923680305481,5,1.0
XR_Baidu_024,yolov8s,heavy,0.7199242115020752,4,0.25
XR_Baidu_027,yolov8s,heavy,0.6565499305725098,2,0.5
XR_Baidu_030,yolov8s,heavy,0.7394089698791504,8,0.375
XR_Baidu_037,yolov8s,heavy,0.6559476852416992,10,0.1
XR_Baidu_040,yolov8s,heavy,0.593888521194458,3,0.3333333333333333
XR_Baidu_043,yolov8s,light,0.25952810049057,6,1.0
XR_Baidu_047,yolov8s,light,0.314602255821228,1,0.0
XR_Baidu_057,yolov8s,heavy,0.8189940452575684,5,0.2
XR_Baidu_058,yolov8s,heavy,0.5611646175384521,7,0.14285714285714285
XR_Baidu_061,yolov8s,heavy,0.6951941847801208,7,0.0
XR_Baidu_062,yolov8s,heavy,0.6469216346740723,4,0.0
XR_Baidu_067,yolov8s,heavy,0.7294386625289917,40,0.0
XR_Baidu_068,yolov8s,clear,0.1143833994865417,2,0.0
XR_Baidu_069,yolov8s,heavy,0.5490429997444153,60,0.05
XR_Baidu_071,yolov8s,heavy,0.7341798543930054,14,0.0
XR_Baidu_073,yolov8s,heavy,0.6855308413505554,29,0.0
XR_Baidu_081,yolov8s,heavy,0.5145647525787354,11,0.18181818181818182
XR_Baidu_086,yolov8s,heavy,0.6251101493835449,18,0.2222222222222222
XR_Baidu_096,yolov8s,moderate,0.4138284921646118,29,0.3448275862068966
XR_Baidu_103,yolov8s,clear,0.1881384253501892,3,1.0
XR_Baidu_104,yolov8s,heavy,0.6907446384429932,3,0.0
XR_Baidu_109,yolov8s,heavy,0.4434646368026733,62,0.3870967741935484
XR_Baidu_113,yolov8s,heavy,0.6248618364334106,21,0.19047619047619047
XR_Baidu_120,yolov8s,moderate,0.3899332284927368,5,0.4
XR_Baidu_122,yolov8s,light,0.3068659901618957,19,0.21052631578947367
XR_Baidu_127,yolov8s,heavy,0.4785581827163696,20,0.05
XR_Baidu_131,yolov8s,clear,0.2202838659286499,10,0.0
XR_Baidu_132,yolov8s,moderate,0.351228654384613,10,0.3
XR_Baidu_134,yolov8s,moderate,0.4050749540328979,12,0.0
XR_Baidu_157,yolov8s,moderate,0.3884481787681579,1,0.0
XR_Baidu_164,yolov8s,moderate,0.3858042955398559,5,0.6
XR_Baidu_182,yolov8s,moderate,0.3686475157737732,8,0.75
XR_Baidu_189,yolov8s,heavy,0.6457527875900269,6,0.6666666666666666
XR_Baidu_193,yolov8s,heavy,0.6747422218322754,2,1.0
XR_Baidu_219,yolov8s,heavy,0.710303544998169,11,0.6363636363636364
XR_Baidu_221,yolov8s,heavy,0.517126202583313,6,0.6666666666666666
XR_Baidu_229,yolov8s,heavy,0.5038741230964661,4,0.25
XR_Baidu_236,yolov8s,heavy,0.6552891731262207,12,0.25
XR_Baidu_238,yolov8s,moderate,0.3754339218139648,9,0.1111111111111111
XR_Baidu_245,yolov8s,heavy,0.6313009262084961,2,0.5
XR_Baidu_247,yolov8s,heavy,0.7163423895835876,6,0.16666666666666666
XR_Baidu_255,yolov8s,heavy,0.5098639726638794,22,0.22727272727272727
XR_Baidu_262,yolov8s,heavy,0.476631224155426,57,0.3508771929824561
XR_Baidu_263,yolov8s,heavy,0.4732810854911804,21,0.7619047619047619
XR_Baidu_264,yolov8s,heavy,0.4404223561286926,39,0.4358974358974359
XR_Baidu_269,yolov8s,heavy,0.6386129856109619,3,0.3333333333333333
XR_Baidu_270,yolov8s,heavy,0.761980414390564,3,0.0
XR_Baidu_272,yolov8s,heavy,0.431505024433136,11,0.6363636363636364
XR_Baidu_276,yolov8s,heavy,0.7932391166687012,2,0.0
XR_Baidu_278,yolov8s,heavy,0.7014675140380859,9,0.2222222222222222
XR_Baidu_279,yolov8s,heavy,0.4916775226593017,5,0.0
XR_Baidu_294,yolov8s,heavy,0.7410902976989746,6,0.0
XR_Baidu_295,yolov8s,moderate,0.3932522535324096,1,0.0
XR_Baidu_299,yolov8s,heavy,0.725933313369751,9,0.3333333333333333
XR_Baidu_301,yolov8s,heavy,0.8005781173706055,9,0.0
XR_Baidu_315,yolov8s,heavy,0.6439322233200073,56,0.03571428571428571
XR_Baidu_358,yolov8s,heavy,0.6143382787704468,20,0.05
XR_Baidu_365,yolov8s,heavy,0.7571630477905273,3,0.0
XR_Baidu_375,yolov8s,heavy,0.546893298625946,8,0.25
XR_Baidu_377,yolov8s,heavy,0.4773010611534118,11,0.0
XR_Baidu_378,yolov8s,heavy,0.5396686792373657,2,0.0
XR_Baidu_380,yolov8s,heavy,0.5078810453414917,11,0.36363636363636365
XR_Baidu_395,yolov8s,heavy,0.7264887094497681,15,0.0
XR_Baidu_398,yolov8s,heavy,0.7504000067710876,8,0.5
XR_Baidu_402,yolov8s,heavy,0.8321382403373718,5,0.2
XR_Baidu_404,yolov8s,heavy,0.5126336812973022,4,0.25
XR_Baidu_406,yolov8s,heavy,0.4400226473808288,2,1.0
XR_Baidu_415,yolov8s,heavy,0.7415647506713867,3,0.0
XR_Baidu_431,yolov8s,moderate,0.3781879544258117,11,0.45454545454545453
XR_Baidu_45,yolov8s,heavy,0.5420615077018738,5,0.2
XR_Baidu_460,yolov8s,heavy,0.5684534311294556,11,0.36363636363636365
XR_Baidu_462,yolov8s,heavy,0.6645420789718628,11,0.18181818181818182
XR_Baidu_466,yolov8s,heavy,0.4802018404006958,14,0.7142857142857143
XR_Baidu_471,yolov8s,heavy,0.6700631380081177,7,0.2857142857142857
XR_Baidu_479,yolov8s,heavy,0.5610489845275879,2,0.5
XR_Baidu_482,yolov8s,heavy,0.6860831379890442,5,0.0
XR_Baidu_499,yolov8s,heavy,0.4993296861648559,4,0.25
XR_Bing_010,yolov8s,heavy,0.510800838470459,5,0.4
XR_Bing_024,yolov8s,light,0.2796615958213806,10,0.5
XR_Bing_025,yolov8s,moderate,0.4258241653442383,10,0.3
XR_Bing_033,yolov8s,heavy,0.5462428331375122,3,0.3333333333333333
XR_Bing_058,yolov8s,heavy,0.620852530002594,6,0.3333333333333333
XR_Bing_126,yolov8s,moderate,0.3896754384040832,13,0.5384615384615384
XR_Bing_138,yolov8s,heavy,0.7189825773239136,6,0.6666666666666666
XR_Bing_146,yolov8s,clear,0.2040200233459472,6,0.3333333333333333
XR_Bing_164,yolov8s,light,0.3196145296096802,17,0.29411764705882354
XR_Bing_174,yolov8s,moderate,0.3887500762939453,12,0.5833333333333334
XR_Bing_182,yolov8s,moderate,0.4273494482040405,4,0.5
XR_Bing_198,yolov8s,heavy,0.6509167551994324,12,0.3333333333333333
XR_Bing_211,yolov8s,heavy,0.4623579978942871,10,0.8
XR_Bing_216,yolov8s,light,0.2624326944351196,2,0.5
XR_Bing_221,yolov8s,heavy,0.5927891731262207,5,0.8
XR_Bing_228,yolov8s,light,0.3138933181762695,1,1.0
XR_Bing_240,yolov8s,clear,0.2495226263999939,6,0.3333333333333333
XR_Bing_254,yolov8s,clear,0.0845896005630493,4,0.0
XR_Bing_257,yolov8s,heavy,0.5998443365097046,26,0.15384615384615385
XR_Bing_261,yolov8s,light,0.3359251618385315,4,0.0
XR_Bing_264,yolov8s,heavy,0.6945264339447021,4,0.0
XR_Bing_289,yolov8s,moderate,0.3663039207458496,11,0.09090909090909091
XR_Bing_346,yolov8s,heavy,0.7528464794158936,1,0.0
XR_Bing_347,yolov8s,heavy,0.7569588422775269,6,0.5
XR_Bing_348,yolov8s,moderate,0.3510650396347046,1,1.0
XR_Bing_362,yolov8s,moderate,0.3995052576065063,8,0.5
XR_Bing_381,yolov8s,heavy,0.5729525685310364,19,0.5789473684210527
XR_Bing_385,yolov8s,heavy,0.5548776984214783,10,0.7
XR_Bing_40,yolov8s,light,0.3101877570152282,6,0.6666666666666666
XR_Bing_444,yolov8s,heavy,0.575262188911438,1,0.0
