stem,filename,relpath,severity,bin,rtdetr_l,yolo_nano,yolov8s,recall_mean,group,median_brightness_score,orange_index_score,channel_spread_score,rms_contrast_score,upper_contrast_score
LSJ_Bing_226,LSJ_Bing_226.png,JPEGImages/LSJ_Bing_226.png,0.228605255484581,clear,0.6071428571428571,0.3214285714285714,0.4642857142857143,0.4642857142857142,intermediate,107.0,-1.1518333808302401,1.1682673126246783,0.18860590331131308,0.213352656795601
LSJ_Bing_453,LSJ_Bing_453.png,JPEGImages/LSJ_Bing_453.png,0.3090185821056366,light,0.2580645161290322,0.064516129032258,0.2258064516129032,0.1827956989247311,failure,118.0,-1.02743142144638,1.7647767600230253,0.1484801303116182,0.14618344843112385
LSJ_Bing_523,LSJ_Bing_523.png,JPEGImages/LSJ_Bing_523.png,0.3458655476570129,light,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5555555555555555,intermediate,127.0,0.32802922077921437,0.43668831168831446,0.2179386636182024,0.14796771506870143
LZ_Bing_019,LZ_Bing_019.png,JPEGImages/LZ_Bing_019.png,0.0764005780220031,clear,0.6153846153846154,0.3846153846153846,0.7692307692307693,0.5897435897435898,intermediate,94.0,53.1586390461279,53.1586390461279,0.19178163693437145,0.1772051130005178
LZ_Bing_871,LZ_Bing_871.png,JPEGImages/LZ_Bing_871.png,0.3426220118999481,light,0.4545454545454545,0.3636363636363636,0.4545454545454545,0.4242424242424241,intermediate,150.0,12.480761194029853,12.480761194029853,0.2165612151504097,0.2320337817437641
LZ_Google_411,LZ_Google_411.png,JPEGImages/LZ_Google_411.png,0.2769259810447693,light,0.1538461538461538,0.4615384615384615,0.4615384615384615,0.358974358974359,intermediate,124.0,8.829563636363645,8.829563636363645,0.2254456074418049,0.30324257204099486
LZ_Google_416,LZ_Google_416.png,JPEGImages/LZ_Google_416.png,0.324755847454071,light,0.7692307692307693,0.6923076923076923,0.7692307692307693,0.7435897435897436,clear,161.0,-16.87112940100596,16.87112940100596,0.20308048526705877,0.16980621894988043
MLS_Bing_019,MLS_Bing_019.png,JPEGImages/MLS_Bing_019.png,0.3432880640029907,light,0.5,0.0,0.5,0.3333333333333333,intermediate,136.0,2.828324074074061,3.1234212962962715,0.33884574117653987,0.3623141723208911
MLS_Bing_108,MLS_Bing_108.png,JPEGImages/MLS_Bing_108.png,0.323984295129776,light,0.3333333333333333,0.8333333333333334,0.8333333333333334,0.6666666666666666,intermediate,82.0,-0.9094869791666582,0.9094869791666582,0.3281693743781216,0.28092988751161546
MLS_Bing_123,MLS_Bing_123.png,JPEGImages/MLS_Bing_123.png,0.3301560282707214,light,0.6666666666666666,0.5,0.5,0.5555555555555555,intermediate,139.0,11.543589707966333,11.543589707966333,0.29718117678100864,0.302407152646831
MLS_Bing_343,MLS_Bing_343.png,JPEGImages/MLS_Bing_343.png,0.3361165821552276,light,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.6190476190476191,intermediate,139.0,33.43784081632653,33.43784081632653,0.31037492297905167,0.2691935837957386
MLS_Bing_388,MLS_Bing_388.png,JPEGImages/MLS_Bing_388.png,0.1885927766561508,clear,0.0,0.0,1.0,0.3333333333333333,intermediate,76.0,-0.10013183593750341,0.9019596354166737,0.23615505768949527,0.2346800119235148
MLS_Bing_552,MLS_Bing_552.png,JPEGImages/MLS_Bing_552.png,0.3125630915164947,light,0.0,0.0,0.0,0.0,failure,93.0,-10.806627243489984,10.806627243489984,0.25063430236768713,0.16763790316398527
MLS_Bing_667,MLS_Bing_667.png,JPEGImages/MLS_Bing_667.png,0.2346229702234268,clear,1.0,0.5,0.5,0.6666666666666666,intermediate,70.0,5.765625573996928,5.765625573996928,0.18235592199360773,0.16045330910599587
MLS_Bing_688,MLS_Bing_688.png,JPEGImages/MLS_Bing_688.png,0.3132485449314117,light,0.0,0.0,0.125,0.0416666666666666,failure,135.0,-0.5012052552185366,1.0157498573059485,0.21667935033711055,0.12250525582697197
MLS_Bing_737,MLS_Bing_737.png,JPEGImages/MLS_Bing_737.png,0.1289716809988021,clear,0.5555555555555556,0.3333333333333333,0.7777777777777778,0.5555555555555555,intermediate,114.0,11.277282668124656,11.277282668124656,0.2899758222982038,0.2884825311643608
MLS_Bing_747,MLS_Bing_747.png,JPEGImages/MLS_Bing_747.png,0.3250032961368561,light,0.0,0.0,0.0,0.0,failure,127.0,4.599006006006007,4.599006006006007,0.2867106981912168,0.22879941948775728
MLS_Google_060,MLS_Google_060.png,JPEGImages/MLS_Google_060.png,0.3436895310878753,light,0.0,0.0,0.0,0.0,failure,128.0,-30.30704397691578,30.30704397691578,0.2519491708759668,0.1910889805967565
MLS_Google_308,MLS_Google_308.png,JPEGImages/MLS_Google_308.png,0.2540596127510071,clear,0.0,0.0,0.0,0.0,failure,104.0,25.04119251387192,25.04119251387192,0.1703894777432184,0.15387379301489862
MLS_Google_516,MLS_Google_516.png,JPEGImages/MLS_Google_516.png,0.1850492656230926,clear,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,intermediate,101.0,23.59375415650632,23.59375415650632,0.23988372911614478,0.2749448036014531
MLS_Google_633,MLS_Google_633.png,JPEGImages/MLS_Google_633.png,0.275715708732605,light,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.6666666666666666,intermediate,102.0,8.314798387096772,8.314798387096772,0.3395923655428659,0.39346707172706363
MLS_Google_637,MLS_Google_637.png,JPEGImages/MLS_Google_637.png,0.3245609104633331,light,0.0,0.0,0.0,0.0,failure,130.0,9.546539685412228,9.546539685412228,0.20003153641767596,0.16303054347107435
MSK_Bing_100,MSK_Bing_100.png,JPEGImages/MSK_Bing_100.png,0.244555115699768,clear,0.0,0.4285714285714285,0.7142857142857143,0.3809523809523809,intermediate,78.0,42.83731183824467,42.83731183824467,0.21442978552503345,0.21190100309926266
MSK_Bing_104,MSK_Bing_104.png,JPEGImages/MSK_Bing_104.png,0.2826387286186218,light,0.3333333333333333,0.3333333333333333,0.0,0.2222222222222222,failure,155.0,-16.090990520565555,16.090990520565555,0.28656601934595183,0.23484804790449104
MSK_Bing_120,MSK_Bing_120.png,JPEGImages/MSK_Bing_120.png,0.2700564265251159,light,0.1176470588235294,0.1764705882352941,0.2352941176470588,0.176470588235294,failure,102.0,-24.701080059526532,24.701080059526532,0.23734799341478832,0.2513143139858573
MSK_Bing_160,MSK_Bing_160.png,JPEGImages/MSK_Bing_160.png,0.1875087320804596,clear,0.0,0.0,0.0,0.0,failure,81.0,-3.9170128009564564,3.9170128009564564,0.15779442622178974,0.14808289578766082
MSK_Bing_227,MSK_Bing_227.png,JPEGImages/MSK_Bing_227.png,0.2617798447608948,light,0.0,0.0,0.0,0.0,failure,115.0,-24.624572778016315,24.624572778016315,0.17663189387567585,0.17128901037597502
MSK_Bing_255,MSK_Bing_255.png,JPEGImages/MSK_Bing_255.png,0.2492642551660537,clear,0.0,0.0,0.0,0.0,failure,129.0,34.38952408771307,34.38952408771307,0.2801534049809148,0.3044353748335877
MSK_Bing_314,MSK_Bing_314.png,JPEGImages/MSK_Bing_314.png,0.2102842628955841,clear,0.0,0.125,0.625,0.25,failure,66.0,4.961612591085924,7.552044866604788,0.23151864899437133,0.2501394721915093
MSK_Bing_321,MSK_Bing_321.png,JPEGImages/MSK_Bing_321.png,0.2126654982566833,clear,0.0,0.0,1.0,0.3333333333333333,intermediate,97.0,16.18896551724137,16.18896551724137,0.19870997740068688,0.1822841612428104
MSK_Bing_556,MSK_Bing_556.png,JPEGImages/MSK_Bing_556.png,0.3056232333183288,light,0.25,0.375,0.375,0.3333333333333333,intermediate,118.0,-0.08984984984985545,2.821885885885891,0.20541628614109406,0.15607334241928414
NW_Bing_142,NW_Bing_142.png,JPEGImages/NW_Bing_142.png,0.3409301936626434,light,1.0,0.3333333333333333,1.0,0.7777777777777777,clear,127.0,-19.29297932330826,19.29297932330826,0.16329281546000196,0.17287905704526696
NW_Bing_407,NW_Bing_407.png,JPEGImages/NW_Bing_407.png,0.2806073129177093,light,0.0,0.0,1.0,0.3333333333333333,intermediate,178.0,10.083327538247573,10.083327538247573,0.1900704968896109,0.12196526979527095
NW_Google_110,NW_Google_110.png,JPEGImages/NW_Google_110.png,0.3095895051956177,light,1.0,0.5,0.5,0.6666666666666666,intermediate,102.0,-0.4300441775384769,0.6262787326568713,0.165118283604266,0.17407534028158939
NW_Google_198,NW_Google_198.png,JPEGImages/NW_Google_198.png,0.28627410531044,light,1.0,0.0,0.5,0.5,intermediate,125.0,9.143559999999994,18.888489333333325,0.2053700153095111,0.17493814414476885
NY_Baidu_138,NY_Baidu_138.png,JPEGImages/NY_Baidu_138.png,0.2652290463447571,light,0.0,0.1666666666666666,0.5,0.2222222222222222,failure,70.0,-0.16565391347837988,1.6646453279986702,0.28629658032105154,0.29667259812321767
NY_Bing_29,NY_Bing_29.png,JPEGImages/NY_Bing_29.png,0.3332102000713348,light,1.0,0.5,1.0,0.8333333333333334,clear,185.0,-50.51301315060624,50.51301315060624,0.18459349870161607,0.06449193494332342
NY_Bing_407,NY_Bing_407.png,JPEGImages/NY_Bing_407.png,0.2235492318868637,clear,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,intermediate,84.0,2.9514573808249907,2.9514573808249907,0.2063747437718806,0.1347753752052918
NZL_Bing_053,NZL_Bing_053.png,JPEGImages/NZL_Bing_053.png,0.292625367641449,light,0.5,0.5,0.25,0.4166666666666667,intermediate,91.0,-3.7844377761106927,3.8234933733433394,0.2940333726460102,0.2296850303517338
NZL_Bing_230,NZL_Bing_230.png,JPEGImages/NZL_Bing_230.png,0.2882347404956817,light,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.2962962962962963,failure,146.0,48.32022119933514,48.32022119933514,0.15607660309228447,0.1288704484759433
NZL_Google_003,NZL_Google_003.png,JPEGImages/NZL_Google_003.png,0.334458440542221,light,0.5,0.5,0.5,0.5,intermediate,106.0,0.8288712620464764,5.809455162273238,0.3287367213617536,0.3724086520479991
NZL_Google_609,NZL_Google_609.png,JPEGImages/NZL_Google_609.png,0.3228663504123688,light,0.0,1.0,0.0,0.3333333333333333,intermediate,68.0,0.43927183356196053,2.5897093938932016,0.3494140892847645,0.26823029304248813
OLD_Google_192,OLD_Google_192.png,JPEGImages/OLD_Google_192.png,0.3064269125461578,light,0.25,0.25,0.25,0.25,failure,129.0,-5.186555978519479,14.21149649921827,0.24284129337074642,0.2271434607468439
OLD_Google_344,OLD_Google_344.png,JPEGImages/OLD_Google_344.png,0.3370898365974426,light,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,intermediate,73.0,-3.367964625850334,4.510533333333328,0.17531161372413775,0.1830075918880502
PL_Bing_046,PL_Bing_046.png,JPEGImages/PL_Bing_046.png,0.2211195230484008,clear,1.0,0.5384615384615384,0.5384615384615384,0.6923076923076922,intermediate,174.0,-20.561612494236982,20.561612494236982,0.19538734674984898,0.0734247471838158
PL_Google_512,PL_Google_512.png,JPEGImages/PL_Google_512.png,0.301189512014389,light,1.0,1.0,1.0,1.0,clear,134.0,28.41518124999999,31.830958333333342,0.2801753006318717,0.23197133098926007
PL_Google_635,PL_Google_635.png,JPEGImages/PL_Google_635.png,0.2437192499637603,clear,1.0,1.0,1.0,1.0,clear,141.0,25.929033333333322,25.929033333333322,0.2693951917100987,0.291637360195747
PL_Google_849,PL_Google_849.png,JPEGImages/PL_Google_849.png,0.2629582285881042,light,1.0,1.0,1.0,1.0,clear,114.0,6.611093363400045,6.611093363400045,0.1968973129204507,0.15540416230432824
QC_Bing_236,QC_Bing_236.png,JPEGImages/QC_Bing_236.png,0.2986299097537994,light,1.0,1.0,1.0,1.0,clear,146.0,19.26100259740258,19.26100259740258,0.20402979360112253,0.17557494591437664
QC_Bing_266,QC_Bing_266.png,JPEGImages/QC_Bing_266.png,0.2482678890228271,clear,0.0,0.3333333333333333,0.3333333333333333,0.2222222222222222,failure,198.0,105.28509433962265,105.28509433962265,0.17555924696938838,0.10121387669994476
QC_Bing_857,QC_Bing_857.png,JPEGImages/QC_Bing_857.png,0.1101377829909324,clear,0.0,0.0,0.0,0.0,failure,57.0,18.984998477665172,18.984998477665172,0.1535533265989178,0.1425576070708524
QC_Google_324,QC_Google_324.png,JPEGImages/QC_Google_324.png,0.2671025395393371,light,0.0,0.5833333333333334,0.75,0.4444444444444445,intermediate,135.0,-1.9086619217081875,3.6063274021352356,0.26442141113483614,0.22870317581694533
QD_Baidu_146,QD_Baidu_146.png,JPEGImages/QD_Baidu_146.png,0.2447995841503143,clear,0.5,0.0,0.5,0.3333333333333333,intermediate,65.0,-3.9561054994388343,3.9561054994388343,0.25412921137358796,0.27303129878143984
QD_Bing_075,QD_Bing_075.png,JPEGImages/QD_Bing_075.png,0.3166457414627075,light,1.0,1.0,1.0,1.0,clear,173.0,11.551023003121031,11.551023003121031,0.21405380662686707,0.24106976250189327
QD_Bing_179,QD_Bing_179.png,JPEGImages/QD_Bing_179.png,0.3476806581020355,light,0.0263157894736842,0.0,0.0,0.0087719298245614,failure,145.0,-28.686028735632163,32.63859195402297,0.13396046085998145,0.07071051974870717
QD_Bing_439,QD_Bing_439.png,JPEGImages/QD_Bing_439.png,0.1664623171091079,clear,0.1111111111111111,0.0,0.4444444444444444,0.1851851851851852,failure,105.0,14.146973737373742,16.78150303030303,0.26020523494969094,0.25511428016252546
QD_Bing_533,QD_Bing_533.png,JPEGImages/QD_Bing_533.png,0.2175390124320984,clear,0.0,1.0,1.0,0.6666666666666666,intermediate,100.0,-3.8290085083221186,5.845761595095539,0.2561727533120457,0.23884364465840213
QD_Bing_851,QD_Bing_851.png,JPEGImages/QD_Bing_851.png,0.3366227149963379,light,0.0,0.0,1.0,0.3333333333333333,intermediate,163.0,1.564405940594071,2.5072029702970156,0.25249204354272115,0.23052812427382047
QD_Bing_873,QD_Bing_873.png,JPEGImages/QD_Bing_873.png,0.331752747297287,light,0.0,0.4545454545454545,0.3636363636363636,0.2727272727272727,failure,148.0,-41.952800417972824,41.952800417972824,0.1622388968533204,0.1229595881450716
QD_Google_080,QD_Google_080.png,JPEGImages/QD_Google_080.png,0.3475447595119476,light,0.0909090909090909,0.3636363636363636,0.6363636363636364,0.3636363636363636,intermediate,143.0,17.420676765245645,17.420676765245645,0.1594577967572593,0.15103127750905584
SFC_Bing_448,SFC_Bing_448.png,JPEGImages/SFC_Bing_448.png,0.3366338908672333,light,0.0,0.0,1.0,0.3333333333333333,intermediate,128.0,40.92777662157475,40.92777662157475,0.1623744414204208,0.15496640793055946
SFC_Google_069,SFC_Google_069.png,JPEGImages/SFC_Google_069.png,0.2564297616481781,clear,1.0,0.875,0.875,0.9166666666666666,clear,97.0,13.955162037037042,13.955162037037042,0.30176139401277835,0.33231520393500813
SFC_Google_20,SFC_Google_20.png,JPEGImages/SFC_Google_20.png,0.1662422716617584,clear,0.9,0.5,0.6333333333333333,0.6777777777777777,intermediate,55.0,1.1370093900418112,1.7945285252110779,0.2341023810510427,0.06944389722744869
SGP_Bing_027,SGP_Bing_027.png,JPEGImages/SGP_Bing_027.png,0.2551586329936981,clear,0.4,0.6,0.8,0.6,intermediate,115.0,9.886510407852427,9.886510407852427,0.19150477270219762,0.18046452116700196
SGP_Bing_078,SGP_Bing_078.png,JPEGImages/SGP_Bing_078.png,0.2726947069168091,light,1.0,1.0,1.0,1.0,clear,91.0,9.25889215056722,9.25889215056722,0.12907306441432131,0.06954148719023943
SGP_Bing_082,SGP_Bing_082.png,JPEGImages/SGP_Bing_082.png,0.3141173124313354,light,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.1851851851851852,failure,147.0,-25.56180291355986,25.56180291355986,0.16605171589774376,0.12673058105179458
SGP_Bing_083,SGP_Bing_083.png,JPEGImages/SGP_Bing_083.png,0.3262178599834442,light,0.918918918918919,0.6216216216216216,0.6486486486486487,0.7297297297297298,clear,118.0,0.7343122081025371,4.630746985988921,0.27851756804556843,0.3064247391522047
SGP_Bing_092,SGP_Bing_092.png,JPEGImages/SGP_Bing_092.png,0.3061459958553314,light,0.3,0.4,0.5,0.3999999999999999,intermediate,125.0,6.906200361010832,6.906200361010832,0.29209822671041696,0.2839266647127222
SGP_Bing_103,SGP_Bing_103.png,JPEGImages/SGP_Bing_103.png,0.2561660408973694,clear,0.3333333333333333,0.4166666666666667,0.5833333333333334,0.4444444444444445,intermediate,83.0,27.61054238505747,27.61054238505747,0.22778155671168113,0.23651760170524339
SGP_Bing_109,SGP_Bing_109.png,JPEGImages/SGP_Bing_109.png,0.1685867309570312,clear,0.1666666666666666,0.5,0.3333333333333333,0.3333333333333333,intermediate,83.0,11.366638576779025,11.366638576779025,0.13607440496221146,0.07793562062739615
SGP_Bing_148,SGP_Bing_148.png,JPEGImages/SGP_Bing_148.png,0.3084860742092132,light,0.1666666666666666,0.6666666666666666,0.8333333333333334,0.5555555555555555,intermediate,99.0,-4.049935821484993,4.049935821484993,0.14381046047693702,0.15947922826971217
SGP_Bing_167,SGP_Bing_167.png,JPEGImages/SGP_Bing_167.png,0.2023280709981918,clear,0.0,0.0,0.0,0.0,failure,114.0,57.21297067901234,57.21297067901234,0.14839025468702152,0.13586428729152766
SGP_Bing_179,SGP_Bing_179.png,JPEGImages/SGP_Bing_179.png,0.1757668256759643,clear,0.0,0.0,0.0,0.0,failure,77.0,19.24896851813328,19.24896851813328,0.1716372872048033,0.16677981501382488
SGP_Bing_209,SGP_Bing_209.png,JPEGImages/SGP_Bing_209.png,0.1424098461866378,clear,0.0,0.0,0.0,0.0,failure,47.0,22.22396431992337,22.22396431992337,0.18587944550174565,0.23020328807785106
SGP_Bing_309,SGP_Bing_309.png,JPEGImages/SGP_Bing_309.png,0.2075744718313217,clear,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.238095238095238,failure,116.0,22.494162045594578,22.494162045594578,0.2225336320167108,0.24170333031486063
SGP_Bing_414,SGP_Bing_414.png,JPEGImages/SGP_Bing_414.png,0.2857267260551452,light,0.0,0.0,0.0,0.0,failure,124.0,20.55758408233548,20.55758408233548,0.20942340621327168,0.23072886835938103
SGP_Bing_445,SGP_Bing_445.png,JPEGImages/SGP_Bing_445.png,0.3294440805912018,light,0.2,0.2,0.2,0.2,failure,142.0,-9.255406396713596,9.255406396713596,0.26656342254349086,0.2058703654057535
SGP_Bing_623,SGP_Bing_623.png,JPEGImages/SGP_Bing_623.png,0.2127982676029205,clear,0.8095238095238095,0.2857142857142857,0.4047619047619047,0.5,intermediate,80.0,-2.187455555555559,2.187455555555559,0.2018344362248664,0.24105438810478205
SGP_Bing_628,SGP_Bing_628.png,JPEGImages/SGP_Bing_628.png,0.267124205827713,light,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.7777777777777778,clear,85.0,-3.149797222222219,11.524670370370373,0.205600717009294,0.2447760457153329
SGP_Google_092,SGP_Google_092.png,JPEGImages/SGP_Google_092.png,0.202108085155487,clear,0.5,0.5,0.5,0.5,intermediate,152.0,88.99226762315027,88.99226762315027,0.10958733660317099,0.09738771693012853
SGP_Google_419,SGP_Google_419.png,JPEGImages/SGP_Google_419.png,0.3090679049491882,light,1.0,1.0,1.0,1.0,clear,59.0,4.63950625260226,4.63950625260226,0.21518969463859786,0.17143670935326913
SGP_Google_441,SGP_Google_441.png,JPEGImages/SGP_Google_441.png,0.3437908291816711,light,0.0,0.1111111111111111,0.3333333333333333,0.1481481481481481,failure,134.0,9.637523081547656,9.637523081547656,0.1879374055346605,0.1650134995998821
SH_Baidu_146,SH_Baidu_146.png,JPEGImages/SH_Baidu_146.png,0.2471149861812591,clear,0.0,0.0,0.6666666666666666,0.2222222222222222,failure,122.0,22.395394424106996,22.395394424106996,0.24510351348145865,0.24464961990727668
SH_Bing_139,SH_Bing_139.png,JPEGImages/SH_Bing_139.png,0.269913375377655,light,0.0,0.25,0.25,0.1666666666666666,failure,154.0,-34.408606701940045,34.408606701940045,0.19880045505921537,0.1613364931462753
SH_Bing_44,SH_Bing_44.png,JPEGImages/SH_Bing_44.png,0.3325401246547699,light,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,intermediate,163.0,17.681121013133207,17.681121013133207,0.2668477538465116,0.26956428921268155
SH_Google_353,SH_Google_353.png,JPEGImages/SH_Google_353.png,0.2672043144702911,light,0.0,0.0,0.4285714285714285,0.1428571428571428,failure,112.0,4.811709810177973,4.811709810177973,0.22086260028924778,0.1599858264866811
SH_Google_470,SH_Google_470.png,JPEGImages/SH_Google_470.png,0.3363225758075714,light,0.25,0.625,1.0,0.625,intermediate,85.0,1.5167311095721772,1.6603906971375721,0.15226134074881434,0.16432981212822387
SH_Google_53,SH_Google_53.png,JPEGImages/SH_Google_53.png,0.2690807282924652,light,0.5,0.125,0.75,0.4583333333333333,intermediate,114.0,6.213090844588109,6.213090844588109,0.2567529485333872,0.2403248997210705
SJZ_Baidu_1074,SJZ_Baidu_1074.png,JPEGImages/SJZ_Baidu_1074.png,0.3147719502449035,light,0.1428571428571428,0.1428571428571428,0.2857142857142857,0.1904761904761904,failure,158.0,21.507307692307705,21.507307692307705,0.24198029182969216,0.2315461283192808
SJZ_Baidu_1114,SJZ_Baidu_1114.png,JPEGImages/SJZ_Baidu_1114.png,0.3387152552604675,light,0.0,0.0,0.0,0.0,failure,101.0,-1.1885775075987794,4.897872340425522,0.1662511792703251,0.17368337642213344
SJZ_Baidu_1195,SJZ_Baidu_1195.png,JPEGImages/SJZ_Baidu_1195.png,0.2933943569660187,light,0.2,0.1,0.2,0.1666666666666666,failure,122.0,1.651993993218582,2.3348644736931448,0.1974874064243503,0.18907113120917868
SJZ_Baidu_787,SJZ_Baidu_787.png,JPEGImages/SJZ_Baidu_787.png,0.2369585931301117,clear,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.2962962962962963,failure,146.0,19.418301445578237,19.418301445578237,0.1955387408350622,0.22475129499944058
SJZ_Baidu_891,SJZ_Baidu_891.png,JPEGImages/SJZ_Baidu_891.png,0.2305921167135238,clear,0.75,0.625,0.6666666666666666,0.6805555555555555,intermediate,119.0,11.8645925925926,15.925671497584545,0.2777470146681589,0.3236363736880709
SJZ_Baidu_910,SJZ_Baidu_910.png,JPEGImages/SJZ_Baidu_910.png,0.3156212866306305,light,0.0909090909090909,0.0909090909090909,0.1818181818181818,0.1212121212121212,failure,134.0,7.12919312169312,7.12919312169312,0.20652079639342003,0.1936812850705919
SJZ_Baidu_924,SJZ_Baidu_924.png,JPEGImages/SJZ_Baidu_924.png,0.2357811480760574,clear,0.75,0.5,0.875,0.7083333333333334,clear,130.0,15.222479338842973,15.222479338842973,0.2228356409322378,0.2506345704434461
SJZ_Baidu_994,SJZ_Baidu_994.png,JPEGImages/SJZ_Baidu_994.png,0.2122582495212555,clear,0.0,0.0,1.0,0.3333333333333333,intermediate,128.0,5.329988999483106,5.329988999483106,0.2553644611893131,0.20606019073139778
SJZ_Bing_196,SJZ_Bing_196.png,JPEGImages/SJZ_Bing_196.png,0.3177118599414825,light,0.7777777777777778,0.2222222222222222,0.4444444444444444,0.4814814814814814,intermediate,107.0,8.083335459183687,8.083335459183687,0.1348587499386738,0.13231565647679566
SJZ_Bing_377,SJZ_Bing_377.png,JPEGImages/SJZ_Bing_377.png,0.3265436589717865,light,0.0,0.0,0.0,0.0,failure,97.0,6.543929590658564,6.543929590658564,0.14854306314901383,0.15539068305713727
SJZ_Bing_570,SJZ_Bing_570.png,JPEGImages/SJZ_Bing_570.png,0.2822760939598083,light,0.1627906976744186,0.2209302325581395,0.1976744186046511,0.193798449612403,failure,128.0,0.7359272164150212,1.0455542650664569,0.1529214939437935,0.13669086300513725
SJZ_Bing_666,SJZ_Bing_666.png,JPEGImages/SJZ_Bing_666.png,0.2858535349369049,light,0.0,1.0,1.0,0.6666666666666666,intermediate,144.0,13.749930250540046,13.978628765474411,0.1853778074568668,0.20506844038797906
SJZ_Bing_673,SJZ_Bing_673.png,JPEGImages/SJZ_Bing_673.png,0.2221800535917282,clear,0.0952380952380952,0.1904761904761904,0.3809523809523809,0.2222222222222221,failure,99.0,13.152586696114966,13.152586696114966,0.2606260567007952,0.2334280407170698
SJZ_Bing_752,SJZ_Bing_752.png,JPEGImages/SJZ_Bing_752.png,0.3302955627441406,light,0.1666666666666666,0.5,0.5,0.3888888888888888,intermediate,118.0,-1.677455785084362,3.730753331096622,0.17726025947618268,0.15832525350386428
SJZ_Bing_812,SJZ_Bing_812.png,JPEGImages/SJZ_Bing_812.png,0.2689478099346161,light,0.2,0.2,0.4,0.2666666666666666,failure,110.0,11.978530219780225,11.978530219780225,0.2319617203025771,0.19096423755299985
SY_Baidu_415,SY_Baidu_415.png,JPEGImages/SY_Baidu_415.png,0.3075689077377319,light,0.0,0.0,0.5,0.1666666666666666,failure,76.0,-1.543203559510573,2.633025583982203,0.1467922851359314,0.13105505521683655
SY_Bing_135,SY_Bing_135.png,JPEGImages/SY_Bing_135.png,0.2770508527755737,light,0.5,0.1875,0.3125,0.3333333333333333,intermediate,106.0,3.1937898686679205,3.1937898686679205,0.16965793392701256,0.17021829119857868
SY_Bing_541,SY_Bing_541.png,JPEGImages/SY_Bing_541.png,0.2545182704925537,clear,0.5714285714285714,0.4285714285714285,0.2857142857142857,0.4285714285714285,intermediate,113.0,-2.6616917453778086,2.6616917453778086,0.31233668114756147,0.3381309737627891
SY_Bing_582,SY_Bing_582.png,JPEGImages/SY_Bing_582.png,0.2393362522125244,clear,0.0,0.0,0.0,0.0,failure,151.0,63.458320730938865,63.458320730938865,0.1731987474085006,0.08091481569383263
SY_Google_299,SY_Google_299.png,JPEGImages/SY_Google_299.png,0.1831810772418975,clear,0.3333333333333333,0.1666666666666666,0.0,0.1666666666666666,failure,110.0,42.97668954996186,42.97668954996186,0.16177482885987146,0.11286094545221528
SY_Google_363,SY_Google_363.png,JPEGImages/SY_Google_363.png,0.1960051357746124,clear,0.0,0.4545454545454545,0.5454545454545454,0.3333333333333333,intermediate,35.0,3.7397535321820996,3.744981161695442,0.15976873515251314,0.17861866964004106
TJ_Baidu_1032,TJ_Baidu_1032.png,JPEGImages/TJ_Baidu_1032.png,0.2981951534748077,light,0.2,0.0,0.1,0.1,failure,108.0,0.8062680041152248,0.8062680041152248,0.12841145225458886,0.11364964772754348
TJ_Baidu_175,TJ_Baidu_175.png,JPEGImages/TJ_Baidu_175.png,0.1675999760627746,clear,0.0,0.1428571428571428,0.2857142857142857,0.1428571428571428,failure,81.0,22.483557032497522,22.483557032497522,0.16304779032001485,0.1013026913271759
TJ_Baidu_225,TJ_Baidu_225.png,JPEGImages/TJ_Baidu_225.png,0.1907325088977813,clear,0.0,0.0,0.0,0.0,failure,83.0,27.100484304298647,27.100484304298647,0.15509710755173156,0.15438000742169414
TJ_Baidu_525,TJ_Baidu_525.png,JPEGImages/TJ_Baidu_525.png,0.3080605864524841,light,0.0,0.0,1.0,0.3333333333333333,intermediate,104.0,-2.829798136930137,10.734053183506887,0.26911258834870083,0.13469532547687002
TJ_Baidu_559,TJ_Baidu_559.png,JPEGImages/TJ_Baidu_559.png,0.3197519779205322,light,0.5,1.0,1.0,0.8333333333333334,clear,139.0,-10.898826388888892,10.898826388888892,0.22903271806775188,0.2510380515172905
TJ_Baidu_811,TJ_Baidu_811.png,JPEGImages/TJ_Baidu_811.png,0.2585380673408508,clear,0.0,0.0,0.2,0.0666666666666666,failure,105.0,-7.7702284152041585,7.7702284152041585,0.14415921620213698,0.131336873696532
TJ_Baidu_813,TJ_Baidu_813.png,JPEGImages/TJ_Baidu_813.png,0.3481613099575043,light,0.4285714285714285,0.3809523809523809,0.4761904761904761,0.4285714285714284,intermediate,101.0,-2.28744272723452,2.28744272723452,0.21257622931889283,0.17921731441383645
